score,content,Label,text_clean,text_StopWord,text_tokens,text_steamindo
1,"Kecewa sama shopee yg sekarang.. kalo berubah pikiran atau ke klik dua ga bisa dibatalkan, padahal baru bgt cek out,, dan yg sampe rumah bener2 dikirim 2 dong.. kecewaaa ga kaya dulu",Negatif,kecewa sama shopee yg sekarang kalo berubah pikiran atau ke klik dua ga bisa dibatalkan padahal baru bgt cek out dan yg sampe rumah bener dikirim  dong kecewaaa ga kaya dulu,kecewa shopee yg kalo berubah pikiran klik ga dibatalkan bgt cek out yg sampe rumah bener dikirim kecewaaa ga kaya,"['kecewa', 'shopee', 'yg', 'kalo', 'berubah', 'pikiran', 'klik', 'ga', 'dibatalkan', 'bgt', 'cek', 'out', 'yg', 'sampe', 'rumah', 'bener', 'dikirim', 'kecewaaa', 'ga', 'kaya']",kecewa shopee yg kalo ubah pikir klik ga batal bgt cek out yg sampe rumah bener kirim kecewaaa ga kaya
1,"Sebenarnya saya suka ada shopee karena belanja lebih mudah, tp saya sekarang kecewa karena shopee tidak bisa mengatasi orderan saya yg juga blm datang udh 7 hari saya tunggu, kebijakan dan cara mengatasi masalah buruk, sama minta shopee bertanggung jawab dgn masalah yg saya alami, dan saya tidak akan memberi bintang lebih dr 1 sebelum masalah saya di selesaikan pihak Shopee.",Negatif,sebenarnya saya suka ada shopee karena belanja lebih mudah tp saya sekarang kecewa karena shopee tidak bisa mengatasi orderan saya yg juga blm datang udh  hari saya tunggu kebijakan dan cara mengatasi masalah buruk sama minta shopee bertanggung jawab dgn masalah yg saya alami dan saya tidak akan memberi bintang lebih dr  sebelum masalah saya di selesaikan pihak shopee,suka shopee belanja mudah tp kecewa shopee mengatasi orderan yg blm udh tunggu kebijakan mengatasi buruk shopee bertanggung dgn yg alami bintang dr selesaikan shopee,"['suka', 'shopee', 'belanja', 'mudah', 'tp', 'kecewa', 'shopee', 'mengatasi', 'orderan', 'yg', 'blm', 'udh', 'tunggu', 'kebijakan', 'mengatasi', 'buruk', 'shopee', 'bertanggung', 'dgn', 'yg', 'alami', 'bintang', 'dr', 'selesaikan', 'shopee']",suka shopee belanja mudah tp kecewa shopee atas order yg blm udh tunggu bijak atas buruk shopee tanggung dgn yg alami bintang dr selesai shopee
1,"Saya suka banget belanja di Shopee, tpi stelah di perbarui ko kualitasnya menurun stiap mau klik ko menghilng ke awal trus ada pemberitahuan harus mengatur ulang lgi, jadi harus mengulang lagi dn lagi,tolong untuk di tingkatkan lgi biar pengguna lebih nyaman untuk menggunakan aplikasi ini 🙏🙏",Negatif,saya suka banget belanja di shopee tpi stelah di perbarui ko kualitasnya menurun stiap mau klik ko menghilng ke awal trus ada pemberitahuan harus mengatur ulang lgi jadi harus mengulang lagi dn lagitolong untuk di tingkatkan lgi biar pengguna lebih nyaman untuk menggunakan aplikasi ini ,suka banget belanja shopee tpi stelah perbarui ko kualitasnya menurun stiap klik ko menghilng trus pemberitahuan mengatur ulang lgi mengulang dn lagitolong tingkatkan lgi biar pengguna nyaman aplikasi,"['suka', 'banget', 'belanja', 'shopee', 'tpi', 'stelah', 'perbarui', 'ko', 'kualitasnya', 'menurun', 'stiap', 'klik', 'ko', 'menghilng', 'trus', 'pemberitahuan', 'mengatur', 'ulang', 'lgi', 'mengulang', 'dn', 'lagitolong', 'tingkatkan', 'lgi', 'biar', 'pengguna', 'nyaman', 'aplikasi']",suka banget belanja shopee tpi stelah baru ko kualitas turun stiap klik ko menghilng trus pemberitahuan atur ulang lgi ulang dn lagitolong tingkat lgi biar guna nyaman aplikasi
4,"Kalau dulu saya selalu menggunakan aplikasi ini dan kurir nya bagus2 tapi dalam beberapa bulan ini kinerja kurir nya kurang bagus dan sudah berapa kali pesanan saya nggak sampai di rumah tapi giliran di aplikasi nya di tulis saya nggak di ada di tempat padahal saya selalu dirumah kenapa ya untuk di daerah kami Abang kurir nya di ganti dengan yang jelek kinerjanya, kalau bulan lalu bagus2 kinerja Abang kurir nya",Positif,kalau dulu saya selalu menggunakan aplikasi ini dan kurir nya bagus tapi dalam beberapa bulan ini kinerja kurir nya kurang bagus dan sudah berapa kali pesanan saya nggak sampai di rumah tapi giliran di aplikasi nya di tulis saya nggak di ada di tempat padahal saya selalu dirumah kenapa ya untuk di daerah kami abang kurir nya di ganti dengan yang jelek kinerjanya kalau bulan lalu bagus kinerja abang kurir nya,aplikasi kurir nya bagus kinerja kurir nya bagus kali pesanan nggak rumah giliran aplikasi nya tulis nggak dirumah ya daerah abang kurir nya ganti jelek kinerjanya bagus kinerja abang kurir nya,"['aplikasi', 'kurir', 'nya', 'bagus', 'kinerja', 'kurir', 'nya', 'bagus', 'kali', 'pesanan', 'nggak', 'rumah', 'giliran', 'aplikasi', 'nya', 'tulis', 'nggak', 'dirumah', 'ya', 'daerah', 'abang', 'kurir', 'nya', 'ganti', 'jelek', 'kinerjanya', 'bagus', 'kinerja', 'abang', 'kurir', 'nya']",aplikasi kurir nya bagus kerja kurir nya bagus kali pesan nggak rumah gilir aplikasi nya tulis nggak rumah ya daerah abang kurir nya ganti jelek kerja bagus kerja abang kurir nya
5,"Lumayan bagi aku yang pengguna baru,dapat diskon.Dari pesanan pertama juga diskon nya beguna dan hemat hehe makasih shopee semoga berkembang lagi,terus yang aku ga suka itu sinyal bagus tapi kok ga bisa di buka terus ada kata kata tidak ada sinyal padahal ada pas keluar bisa dan terus kayak gitu tolong diperbaiki yah",Positif,lumayan bagi aku yang pengguna barudapat diskondari pesanan pertama juga diskon nya beguna dan hemat hehe makasih shopee semoga berkembang lagiterus yang aku ga suka itu sinyal bagus tapi kok ga bisa di buka terus ada kata kata tidak ada sinyal padahal ada pas keluar bisa dan terus kayak gitu tolong diperbaiki yah,lumayan pengguna barudapat diskondari pesanan diskon nya beguna hemat hehe makasih shopee semoga berkembang lagiterus ga suka sinyal bagus ga buka sinyal pas kayak gitu tolong diperbaiki yah,"['lumayan', 'pengguna', 'barudapat', 'diskondari', 'pesanan', 'diskon', 'nya', 'beguna', 'hemat', 'hehe', 'makasih', 'shopee', 'semoga', 'berkembang', 'lagiterus', 'ga', 'suka', 'sinyal', 'bagus', 'ga', 'buka', 'sinyal', 'pas', 'kayak', 'gitu', 'tolong', 'diperbaiki', 'yah']",lumayan guna barudapat diskondari pesan diskon nya beguna hemat hehe makasih shopee moga kembang lagiterus ga suka sinyal bagus ga buka sinyal pas kayak gitu tolong baik yah
1,"Saya edit bintang jadi 1,karena kecewa semua pesanan saya nyasar,tidak pernah sampai ke tujuan. Masa sekarang jasa kirim nya SPX doang. Kalo ga bisa di kirim ke alamat jangan bisa di ceckout dong. Jadi saya bisa pesan ke aplikasi sebelah.",Negatif,saya edit bintang jadi karena kecewa semua pesanan saya nyasartidak pernah sampai ke tujuan masa sekarang jasa kirim nya spx doang kalo ga bisa di kirim ke alamat jangan bisa di ceckout dong jadi saya bisa pesan ke aplikasi sebelah,edit bintang kecewa pesanan nyasartidak tujuan jasa kirim nya spx doang kalo ga kirim alamat ceckout pesan aplikasi sebelah,"['edit', 'bintang', 'kecewa', 'pesanan', 'nyasartidak', 'tujuan', 'jasa', 'kirim', 'nya', 'spx', 'doang', 'kalo', 'ga', 'kirim', 'alamat', 'ceckout', 'pesan', 'aplikasi', 'sebelah']",edit bintang kecewa pesan nyasartidak tuju jasa kirim nya spx doang kalo ga kirim alamat ceckout pesan aplikasi belah
1,Sangat mengecewakan pihak shopee tidak ada yang bisa membantu permasalahan saya pengembalian barang.. yang beli hp baru tapi rusak tak ada negosiasi dan toleransinya kurang... pdahal sudah tau kalo tokonya gak amanah tapi tidak mempermudah konsumen dalam memecahkan masalah..,Negatif,sangat mengecewakan pihak shopee tidak ada yang bisa membantu permasalahan saya pengembalian barang yang beli hp baru tapi rusak tak ada negosiasi dan toleransinya kurang pdahal sudah tau kalo tokonya gak amanah tapi tidak mempermudah konsumen dalam memecahkan masalah,mengecewakan shopee membantu permasalahan pengembalian barang beli hp rusak negosiasi toleransinya pdahal tau kalo tokonya gak amanah mempermudah konsumen memecahkan,"['mengecewakan', 'shopee', 'membantu', 'permasalahan', 'pengembalian', 'barang', 'beli', 'hp', 'rusak', 'negosiasi', 'toleransinya', 'pdahal', 'tau', 'kalo', 'tokonya', 'gak', 'amanah', 'mempermudah', 'konsumen', 'memecahkan']",kecewa shopee bantu masalah kembali barang beli hp rusak negosiasi toleransi pdahal tau kalo toko gak amanah mudah konsumen pecah
1,"Tolong admin Shopee, saya kena tipu paket COD padahal tidak order atau pesanan paket tolong di perbaikannya setiap orang yg menggunakan aplikasi Shopee hanya ada satu nama satu orang. Tolong ya Shopee lagi puasa tiba-tiba emosi jadi tidak minat lagi untuk menggunakan aplikasi ini lagi",Negatif,tolong admin shopee saya kena tipu paket cod padahal tidak order atau pesanan paket tolong di perbaikannya setiap orang yg menggunakan aplikasi shopee hanya ada satu nama satu orang tolong ya shopee lagi puasa tibatiba emosi jadi tidak minat lagi untuk menggunakan aplikasi ini lagi,tolong admin shopee kena tipu paket cod order pesanan paket tolong perbaikannya orang yg aplikasi shopee nama orang tolong ya shopee puasa tibatiba emosi minat aplikasi,"['tolong', 'admin', 'shopee', 'kena', 'tipu', 'paket', 'cod', 'order', 'pesanan', 'paket', 'tolong', 'perbaikannya', 'orang', 'yg', 'aplikasi', 'shopee', 'nama', 'orang', 'tolong', 'ya', 'shopee', 'puasa', 'tibatiba', 'emosi', 'minat', 'aplikasi']",tolong admin shopee kena tipu paket cod order pesan paket tolong baik orang yg aplikasi shopee nama orang tolong ya shopee puasa tibatiba emosi minat aplikasi
1,Shopee sekarang sistemnya semakin rusak parah. Udah biaya adminnya gede ada biaya pelayanan juga. Selain itu ekspedisi shopee express ngawur kalau paket gak hilang ya paket rusak pecah dan patah. Dan kendala seperti ini hanya ada di shopee ekpress. Ditambah sekarang bebas pengembalian. Jadi customer dengan gampang dan seenaknya retur barang kalau customer gak srek sama barangnya.Kalau kayak gini terus yang rugi hanya ada dipihak seller,Negatif,shopee sekarang sistemnya semakin rusak parah udah biaya adminnya gede ada biaya pelayanan juga selain itu ekspedisi shopee express ngawur kalau paket gak hilang ya paket rusak pecah dan patah dan kendala seperti ini hanya ada di shopee ekpress ditambah sekarang bebas pengembalian jadi customer dengan gampang dan seenaknya retur barang kalau customer gak srek sama barangnyakalau kayak gini terus yang rugi hanya ada dipihak seller,shopee sistemnya rusak parah udah biaya adminnya gede biaya pelayanan ekspedisi shopee express ngawur paket gak hilang ya paket rusak pecah patah kendala shopee ekpress ditambah bebas pengembalian customer gampang retur barang customer gak srek barangnyakalau kayak gini rugi dipihak seller,"['shopee', 'sistemnya', 'rusak', 'parah', 'udah', 'biaya', 'adminnya', 'gede', 'biaya', 'pelayanan', 'ekspedisi', 'shopee', 'express', 'ngawur', 'paket', 'gak', 'hilang', 'ya', 'paket', 'rusak', 'pecah', 'patah', 'kendala', 'shopee', 'ekpress', 'ditambah', 'bebas', 'pengembalian', 'customer', 'gampang', 'retur', 'barang', 'customer', 'gak', 'srek', 'barangnyakalau', 'kayak', 'gini', 'rugi', 'dipihak', 'seller']",shopee sistem rusak parah udah biaya adminnya gede biaya layan ekspedisi shopee express ngawur paket gak hilang ya paket rusak pecah patah kendala shopee ekpress tambah bebas kembali customer gampang retur barang customer gak srek barangnyakalau kayak gin rugi pihak seller
1,"Sekarang jarang bisa pake ekspedisi lain , semua pake spx,parahnya yang biasa cepet sekrang pke spx barang sampai lebih dari 1 minggu ,, Jadi males. Kurirnya gak banget, ga ada komunikasi tiba tiba di kembalikan.",Negatif,sekarang jarang bisa pake ekspedisi lain  semua pake spxparahnya yang biasa cepet sekrang pke spx barang sampai lebih dari  minggu  jadi males kurirnya gak banget ga ada komunikasi tiba tiba di kembalikan,jarang pake ekspedisi pake spxparahnya cepet sekrang pke spx barang minggu males kurirnya gak banget ga komunikasi kembalikan,"['jarang', 'pake', 'ekspedisi', 'pake', 'spxparahnya', 'cepet', 'sekrang', 'pke', 'spx', 'barang', 'minggu', 'males', 'kurirnya', 'gak', 'banget', 'ga', 'komunikasi', 'kembalikan']",jarang pake ekspedisi pake spxparahnya cepet sekrang pke spx barang minggu males kurir gak banget ga komunikasi kembali
1,"aplikasi sekrang lebih parah lagi,knapa setiap buka shopee langsung masuk ke halaman shopee live,bug parah..trus mencoba saran yang sudah diberikan.tetap saja bug parah,dan lagi2 setiap masuk shopee selalu halaman pertama muncul shopee live.sangat2 mengganggu.sangat.sangat..dan sangat..Buruk..👎👎",Negatif,aplikasi sekrang lebih parah lagiknapa setiap buka shopee langsung masuk ke halaman shopee livebug parahtrus mencoba saran yang sudah diberikantetap saja bug parahdan lagi setiap masuk shopee selalu halaman pertama muncul shopee livesangat mengganggusangatsangatdan sangatburuk,aplikasi sekrang parah lagiknapa buka shopee langsung masuk halaman shopee livebug parahtrus mencoba saran diberikantetap bug parahdan masuk shopee halaman muncul shopee livesangat mengganggusangatsangatdan sangatburuk,"['aplikasi', 'sekrang', 'parah', 'lagiknapa', 'buka', 'shopee', 'langsung', 'masuk', 'halaman', 'shopee', 'livebug', 'parahtrus', 'mencoba', 'saran', 'diberikantetap', 'bug', 'parahdan', 'masuk', 'shopee', 'halaman', 'muncul', 'shopee', 'livesangat', 'mengganggusangatsangatdan', 'sangatburuk']",aplikasi sekrang parah lagiknapa buka shopee langsung masuk halaman shopee livebug parahtrus coba saran diberikantetap bug parahdan masuk shopee halaman muncul shopee livesangat mengganggusangatsangatdan sangatburuk
1,"Shopee lemot parah! Padahal selalu update aplikasi & ram hp pun juga masih banyak sekali & signal selalu bagus, Tapi lemot nya parah banget! Tolong dong diperbaiki, mau checkout aja gabisa, kalo liat live terjeda terus tulisannya terjadi kesalahan, voucher juga sering gabisa dipakai",Negatif,shopee lemot parah padahal selalu update aplikasi  ram hp pun juga masih banyak sekali  signal selalu bagus tapi lemot nya parah banget tolong dong diperbaiki mau checkout aja gabisa kalo liat live terjeda terus tulisannya terjadi kesalahan voucher juga sering gabisa dipakai,shopee lemot parah update aplikasi ram hp signal bagus lemot nya parah banget tolong diperbaiki checkout aja gabisa kalo liat live terjeda tulisannya kesalahan voucher gabisa dipakai,"['shopee', 'lemot', 'parah', 'update', 'aplikasi', 'ram', 'hp', 'signal', 'bagus', 'lemot', 'nya', 'parah', 'banget', 'tolong', 'diperbaiki', 'checkout', 'aja', 'gabisa', 'kalo', 'liat', 'live', 'terjeda', 'tulisannya', 'kesalahan', 'voucher', 'gabisa', 'dipakai']",shopee lot parah update aplikasi ram hp signal bagus lot nya parah banget tolong baik checkout aja gabisa kalo liat live jeda tulis salah voucher gabisa pakai
5,"Memuaskan belanja dishoppe dengan berjuta² diskon yang masyallah pokoknya, terus diperbanyak diskon nya yak dan riseller nya juga terpercaya. Pengiriman yang tepat waktu, barang² yang slalu memuaskan, apalagi sekarang ada COD (cek dulu) makin markotop aja. Makasih shoppe, sukses slalu🙏🙏",Positif,memuaskan belanja dishoppe dengan berjuta diskon yang masyallah pokoknya terus diperbanyak diskon nya yak dan riseller nya juga terpercaya pengiriman yang tepat waktu barang yang slalu memuaskan apalagi sekarang ada cod cek dulu makin markotop aja makasih shoppe sukses slalu,memuaskan belanja dishoppe berjuta diskon masyallah pokoknya diperbanyak diskon nya yak riseller nya terpercaya pengiriman barang slalu memuaskan cod cek markotop aja makasih shoppe sukses slalu,"['memuaskan', 'belanja', 'dishoppe', 'berjuta', 'diskon', 'masyallah', 'pokoknya', 'diperbanyak', 'diskon', 'nya', 'yak', 'riseller', 'nya', 'terpercaya', 'pengiriman', 'barang', 'slalu', 'memuaskan', 'cod', 'cek', 'markotop', 'aja', 'makasih', 'shoppe', 'sukses', 'slalu']",muas belanja dishoppe juta diskon masyallah pokok banyak diskon nya yak riseller nya percaya kirim barang slalu muas cod cek markotop aja makasih shoppe sukses slalu
1,"kirain di update bakal lebih lancar performa aplikasinya tapi ternyata tidak. Sering banget ngefreeze tidak bisa di pencet. Giliran mau check out malah di suruh cek jaringan, padahal jaringan lancar dan hp nggak ngelag sama sekali.",Negatif,kirain di update bakal lebih lancar performa aplikasinya tapi ternyata tidak sering banget ngefreeze tidak bisa di pencet giliran mau check out malah di suruh cek jaringan padahal jaringan lancar dan hp nggak ngelag sama sekali,kirain update lancar performa aplikasinya banget ngefreeze pencet giliran check out suruh cek jaringan jaringan lancar hp nggak ngelag,"['kirain', 'update', 'lancar', 'performa', 'aplikasinya', 'banget', 'ngefreeze', 'pencet', 'giliran', 'check', 'out', 'suruh', 'cek', 'jaringan', 'jaringan', 'lancar', 'hp', 'nggak', 'ngelag']",kirain update lancar performa aplikasi banget ngefreeze pencet gilir check out suruh cek jaring jaring lancar hp nggak ngelag
1,"Biaya lain lain semakin hari semakin meningkat. Biaya layanan tambah naik. Shopee ga jelas ngasih kenaikan harga, dengan standar pengiriman yg masih sama seperti sebelumnya untuk kategori shopee food! Kalau kayak gini. Terus ya boncos untuk pembeli. Marketing nya ga jalan dan super aneh nan ga ngotak kalau ngasih kenaikan harga. Mikir"" ya kalau ngasih kenaikan harga itu atas dasar apa???? Jangan asal""an",Negatif,biaya lain lain semakin hari semakin meningkat biaya layanan tambah naik shopee ga jelas ngasih kenaikan harga dengan standar pengiriman yg masih sama seperti sebelumnya untuk kategori shopee food kalau kayak gini terus ya boncos untuk pembeli marketing nya ga jalan dan super aneh nan ga ngotak kalau ngasih kenaikan harga mikir ya kalau ngasih kenaikan harga itu atas dasar apa jangan asalan,biaya meningkat biaya layanan shopee ga ngasih kenaikan harga standar pengiriman yg kategori shopee food kayak gini ya boncos pembeli marketing nya ga jalan super aneh nan ga ngotak ngasih kenaikan harga mikir ya ngasih kenaikan harga dasar asalan,"['biaya', 'meningkat', 'biaya', 'layanan', 'shopee', 'ga', 'ngasih', 'kenaikan', 'harga', 'standar', 'pengiriman', 'yg', 'kategori', 'shopee', 'food', 'kayak', 'gini', 'ya', 'boncos', 'pembeli', 'marketing', 'nya', 'ga', 'jalan', 'super', 'aneh', 'nan', 'ga', 'ngotak', 'ngasih', 'kenaikan', 'harga', 'mikir', 'ya', 'ngasih', 'kenaikan', 'harga', 'dasar', 'asalan']",biaya tingkat biaya layan shopee ga ngasih naik harga standar kirim yg kategori shopee food kayak gin ya boncos beli marketing nya ga jalan super aneh nan ga ngotak ngasih naik harga mikir ya ngasih naik harga dasar asal
1,Mohon maaf kepada developer saya rating jelek karena saya sudah mencoba berkali kali berbulan bulan spaylater di tolak terus padahal data sudah sesuai dan di tolakk lagi tolak lagi teman saya yang susuai sekali coba berhasil sedangkan saya???? Why tolong developer mungkinkah ini bug??? Saya sudah lebih dari 2 tahun menggunakan shoppe,Negatif,mohon maaf kepada developer saya rating jelek karena saya sudah mencoba berkali kali berbulan bulan spaylater di tolak terus padahal data sudah sesuai dan di tolakk lagi tolak lagi teman saya yang susuai sekali coba berhasil sedangkan saya why tolong developer mungkinkah ini bug saya sudah lebih dari  tahun menggunakan shoppe,mohon maaf developer rating jelek mencoba berkali kali berbulan spaylater tolak data sesuai tolakk tolak teman susuai coba berhasil why tolong developer bug shoppe,"['mohon', 'maaf', 'developer', 'rating', 'jelek', 'mencoba', 'berkali', 'kali', 'berbulan', 'spaylater', 'tolak', 'data', 'sesuai', 'tolakk', 'tolak', 'teman', 'susuai', 'coba', 'berhasil', 'why', 'tolong', 'developer', 'bug', 'shoppe']",mohon maaf developer rating jelek coba kali kali bulan spaylater tolak data sesuai tolakk tolak teman susuai coba hasil why tolong developer bug shoppe
1,"Semakin kesini semakin tidak jelas lebih baik uninstal saja, Ada unsur penipuan, ada klaim voucher jika pengiriman terlambat ternyata fiktif ternyata jangka waktu pengiriman bisa di update mundur beberapa hari dari batas watu pengiriman awal, jadi tidak ada voucher keterlambatan/fiktif. Pengiriman menggunakan J&T sangat tidak recomended Sudah komplain ke pihak shopee juga tidak ada respon. Mohon lebih selektif lagi untuk belanja yang lain Toko hijau lebih recomended karena konsisten.",Negatif,semakin kesini semakin tidak jelas lebih baik uninstal saja ada unsur penipuan ada klaim voucher jika pengiriman terlambat ternyata fiktif ternyata jangka waktu pengiriman bisa di update mundur beberapa hari dari batas watu pengiriman awal jadi tidak ada voucher keterlambatanfiktif pengiriman menggunakan jt sangat tidak recomended sudah komplain ke pihak shopee juga tidak ada respon mohon lebih selektif lagi untuk belanja yang lain toko hijau lebih recomended karena konsisten,kesini uninstal unsur penipuan klaim voucher pengiriman terlambat fiktif jangka pengiriman update mundur batas watu pengiriman voucher keterlambatanfiktif pengiriman jt recomended komplain shopee respon mohon selektif belanja toko hijau recomended konsisten,"['kesini', 'uninstal', 'unsur', 'penipuan', 'klaim', 'voucher', 'pengiriman', 'terlambat', 'fiktif', 'jangka', 'pengiriman', 'update', 'mundur', 'batas', 'watu', 'pengiriman', 'voucher', 'keterlambatanfiktif', 'pengiriman', 'jt', 'recomended', 'komplain', 'shopee', 'respon', 'mohon', 'selektif', 'belanja', 'toko', 'hijau', 'recomended', 'konsisten']",kesini uninstal unsur tipu klaim voucher kirim lambat fiktif jangka kirim update mundur batas watu kirim voucher keterlambatanfiktif kirim jt recomended komplain shopee respon mohon selektif belanja toko hijau recomended konsisten
2,"awal"" make apk ini enak bagus pengiriman cepat gak pernah bermasalah sama pemesanan. tapi akhir"" ini udah mesan 3 kali barang yg berbeda selalu di batalkan alasan penerima tidak di lokasi padahal ada dan kurir ga pernah tlfn sama sekali. pokoknya jadi kecewa lah sama shoppe",Negatif,awal make apk ini enak bagus pengiriman cepat gak pernah bermasalah sama pemesanan tapi akhir ini udah mesan  kali barang yg berbeda selalu di batalkan alasan penerima tidak di lokasi padahal ada dan kurir ga pernah tlfn sama sekali pokoknya jadi kecewa lah sama shoppe,make apk enak bagus pengiriman cepat gak bermasalah pemesanan udah mesan kali barang yg berbeda batalkan alasan penerima lokasi kurir ga tlfn pokoknya kecewa shoppe,"['make', 'apk', 'enak', 'bagus', 'pengiriman', 'cepat', 'gak', 'bermasalah', 'pemesanan', 'udah', 'mesan', 'kali', 'barang', 'yg', 'berbeda', 'batalkan', 'alasan', 'penerima', 'lokasi', 'kurir', 'ga', 'tlfn', 'pokoknya', 'kecewa', 'shoppe']",make apk enak bagus kirim cepat gak masalah mesan udah mesan kali barang yg beda batal alas terima lokasi kurir ga tlfn pokok kecewa shoppe
1,"Klaim pengembaliaan dianggap hangus, karena pesanan sudah di klik selesai. Padahal baru ditrima dan di buka. Setelah di buka barang rusak, patah. Dan complain ke cs, dianggap di tolak. Aplikasi yg menguntungkan penjual saja, ada penjual yg suka mengirim barang tidak sesuai yg di pesan. Kok gak di blokir penjual yang tidak jujur?",Negatif,klaim pengembaliaan dianggap hangus karena pesanan sudah di klik selesai padahal baru ditrima dan di buka setelah di buka barang rusak patah dan complain ke cs dianggap di tolak aplikasi yg menguntungkan penjual saja ada penjual yg suka mengirim barang tidak sesuai yg di pesan kok gak di blokir penjual yang tidak jujur,klaim pengembaliaan dianggap hangus pesanan klik selesai ditrima buka buka barang rusak patah complain cs dianggap tolak aplikasi yg menguntungkan penjual penjual yg suka mengirim barang sesuai yg pesan gak blokir penjual jujur,"['klaim', 'pengembaliaan', 'dianggap', 'hangus', 'pesanan', 'klik', 'selesai', 'ditrima', 'buka', 'buka', 'barang', 'rusak', 'patah', 'complain', 'cs', 'dianggap', 'tolak', 'aplikasi', 'yg', 'menguntungkan', 'penjual', 'penjual', 'yg', 'suka', 'mengirim', 'barang', 'sesuai', 'yg', 'pesan', 'gak', 'blokir', 'penjual', 'jujur']",klaim pengembaliaan anggap hangus pesan klik selesai ditrima buka buka barang rusak patah complain cs anggap tolak aplikasi yg untung jual jual yg suka kirim barang sesuai yg pesan gak blokir jual jujur
2,Saran saya untuk jasa pengiriman (Anteraja) mending di nonaktikan saja. Kerena banyak diri pengguna yg lain yang mengeluh karena pengiriman sangat lama dan hanya muter muter tidak di kirim ke pada pelanggan.,Negatif,saran saya untuk jasa pengiriman anteraja mending di nonaktikan saja kerena banyak diri pengguna yg lain yang mengeluh karena pengiriman sangat lama dan hanya muter muter tidak di kirim ke pada pelanggan,saran jasa pengiriman anteraja mending nonaktikan kerena pengguna yg mengeluh pengiriman muter muter kirim pelanggan,"['saran', 'jasa', 'pengiriman', 'anteraja', 'mending', 'nonaktikan', 'kerena', 'pengguna', 'yg', 'mengeluh', 'pengiriman', 'muter', 'muter', 'kirim', 'pelanggan']",saran jasa kirim anteraja mending nonaktikan rena guna yg keluh kirim muter muter kirim langgan
4,"Belanja jadi lebih mudah. Dapat harga lebih murah dibanding belanja di offline. Tapi mohon untuk ditingkatkan lagi cek toko yang tidak jujur, barang yang dijual original atau tidak. Karena pernah beli yang original datangnya palsu.",Positif,belanja jadi lebih mudah dapat harga lebih murah dibanding belanja di offline tapi mohon untuk ditingkatkan lagi cek toko yang tidak jujur barang yang dijual original atau tidak karena pernah beli yang original datangnya palsu,belanja mudah harga murah dibanding belanja offline mohon ditingkatkan cek toko jujur barang dijual original beli original datangnya palsu,"['belanja', 'mudah', 'harga', 'murah', 'dibanding', 'belanja', 'offline', 'mohon', 'ditingkatkan', 'cek', 'toko', 'jujur', 'barang', 'dijual', 'original', 'beli', 'original', 'datangnya', 'palsu']",belanja mudah harga murah banding belanja offline mohon tingkat cek toko jujur barang jual original beli original datang palsu
5,"Bagus banget, bisa beli barang tanpa keluar rumah harganya juga murah banget. Tapi masih banyak pedagang yg suka nipu, tolong jangan dibiarkan kasian yg dapet harga mahal produk tidak sesuai. Tapi aku suka banget sama aplikasinya ❤️👍👍🤳💯 siapapun yang udah menciptakan aplikasi ini makasih banyak karena shopeenya membantu banget",Positif,bagus banget bisa beli barang tanpa keluar rumah harganya juga murah banget tapi masih banyak pedagang yg suka nipu tolong jangan dibiarkan kasian yg dapet harga mahal produk tidak sesuai tapi aku suka banget sama aplikasinya  siapapun yang udah menciptakan aplikasi ini makasih banyak karena shopeenya membantu banget,bagus banget beli barang rumah harganya murah banget pedagang yg suka nipu tolong dibiarkan kasian yg dapet harga mahal produk sesuai suka banget aplikasinya udah menciptakan aplikasi makasih shopeenya membantu banget,"['bagus', 'banget', 'beli', 'barang', 'rumah', 'harganya', 'murah', 'banget', 'pedagang', 'yg', 'suka', 'nipu', 'tolong', 'dibiarkan', 'kasian', 'yg', 'dapet', 'harga', 'mahal', 'produk', 'sesuai', 'suka', 'banget', 'aplikasinya', 'udah', 'menciptakan', 'aplikasi', 'makasih', 'shopeenya', 'membantu', 'banget']",bagus banget beli barang rumah harga murah banget dagang yg suka nipu tolong biar kasi yg dapet harga mahal produk sesuai suka banget aplikasi udah cipta aplikasi makasih shopeenya bantu banget
1,"Saya pesan barang, estimasi datang tanggal 11, terus pengiriman lambat, sampai tanggal 16 dapat notifikasi ternyata barang di reture tanpa alasan, tapi kenapa saya yang kena imbasnya, metode pembayaran cod sudah di nonaktifkan, aplikasi sampag",Negatif,saya pesan barang estimasi datang tanggal  terus pengiriman lambat sampai tanggal  dapat notifikasi ternyata barang di reture tanpa alasan tapi kenapa saya yang kena imbasnya metode pembayaran cod sudah di nonaktifkan aplikasi sampag,pesan barang estimasi tanggal pengiriman lambat tanggal notifikasi barang reture alasan kena imbasnya metode pembayaran cod nonaktifkan aplikasi sampag,"['pesan', 'barang', 'estimasi', 'tanggal', 'pengiriman', 'lambat', 'tanggal', 'notifikasi', 'barang', 'reture', 'alasan', 'kena', 'imbasnya', 'metode', 'pembayaran', 'cod', 'nonaktifkan', 'aplikasi', 'sampag']",pesan barang estimasi tanggal kirim lambat tanggal notifikasi barang reture alas kena imbas metode bayar cod nonaktif aplikasi sampag
